,rental_id,rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
1153,7847,3140,0,1,525,4,8,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1154,8675,15000,2.5,2,2350,3,4,89,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1155,2648,3710,0,1,577,4,20,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1156,3786,3375,1,1,850,8,2,90,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1157,815,3500,1,1,700,6,2,96,0,0,0,0,0,0,0,0,Soho,Manhattan
1158,9216,2650,0,1,459,4,5,18,1,0,0,1,1,0,0,1,Upper West Side,Manhattan
1159,9759,3995,2,1,704,2,8,28,1,0,0,0,0,0,0,0,Nolita,Manhattan
1160,4574,9995,3,2,1132,3,7,2,1,0,0,0,0,0,0,0,East Village,Manhattan
1161,10152,4895,1,1,876,1,11,51,1,0,0,0,0,1,0,1,Flatiron,Manhattan
1162,9812,6800,2,2,1200,43,36,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1163,181,9200,2,2,1434,2,55,38,0,0,1,1,1,1,0,0,Midtown West,Manhattan
1164,7574,3930,1,1,710,3,17,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
1165,79,5495,1,2,966,2,25,10,0,1,1,1,1,1,0,1,Midtown East,Manhattan
1166,9095,9000,1,1,1521,9,4,1,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1167,7849,2855,0,1,482,5,9,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1168,3412,2595,1,1,600,1,5,116,0,0,1,0,0,1,0,0,Upper West Side,Manhattan
1169,9713,9500,1,1,1026,2,11,101,0,0,0,0,0,0,0,0,Flatiron,Manhattan
1170,3439,4895,2,2,1000,4,21,42,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
1171,2412,3995,1,1,930,2,21,34,0,0,0,0,0,1,0,0,Financial District,Manhattan
1172,6915,4500,1,1,715,4,9,16,1,0,0,1,1,0,1,1,Chelsea,Manhattan
1173,1851,13800,3,3,1702,1,9,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1174,10621,2875,0,1,512,7,10,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1175,7550,3150,1,1,875,4,3,86,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
1176,10155,11500,3,3,1750,11,5,8,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
1177,1623,1950,2,1,594,10,5,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1178,2623,2695,0,1,355,9,3,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1179,11276,3500,1,1,712,8,6,12,0,1,0,0,0,0,0,0,Midtown East,Manhattan
1180,10522,13250,3,3,1726,43,9,8,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1181,8105,8375,4,3,1735,5,20,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1182,2171,2000,0,1,350,3,2,86,0,1,0,0,1,1,0,0,Midtown West,Manhattan
1183,1307,3600,2,2,1164,4,4,12,0,1,0,1,0,0,0,0,Central Harlem,Manhattan
1184,9579,4885,1,1,880,6,11,16,0,0,0,0,0,1,0,0,Midtown East,Manhattan
1185,8900,7800,2,2,1186,6,8,5,1,0,0,0,0,1,1,0,Battery Park City,Manhattan
1186,205,8975,3,3,1750,3,44,15,1,0,0,1,1,0,0,0,Midtown East,Manhattan
1187,2867,14900,3,3,2095,13,5,9,0,0,0,0,0,1,0,0,Chelsea,Manhattan
1188,658,4000,1,1,1000,4,3,48,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1189,10527,1999,0,1,450,4,4,96,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
1190,10877,4090,1,1,710,3,29,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
1191,197,4500,1,1,800,2,3,96,0,0,0,0,0,0,0,0,West Village,Manhattan
1192,1475,2750,0,1,485,2,5,28,0,0,0,1,1,0,0,1,Midtown West,Manhattan
1193,9178,2200,1,1,750,2,5,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1194,3742,2628,0,1,425,8,12,41,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1195,10144,4200,3,1,1000,5,4,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1196,2736,3700,1,1,765,2,10,30,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
1197,8817,3500,1,1,670,2,15,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
1198,6658,4480,1,1,642,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1199,2618,5995,2,2,1200,0,13,87,1,1,0,1,1,0,0,1,Financial District,Manhattan
1200,10478,2195,1,1,450,3,5,81,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1201,1146,3500,1,1,765,4,14,19,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1202,6159,5000,2,2,915,3,11,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1203,8350,1525,0,1,305,6,9,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
1204,9446,7500,1,2,1400,1,2,96,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
1205,9578,8250,2,2,1157,9,5,19,0,0,0,0,0,0,0,0,West Village,Manhattan
1206,9715,3000,0,1,500,3,43,86,0,0,0,1,1,0,0,0,Financial District,Manhattan
1207,170,4950,1,1,899,2,39,30,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
1208,2624,2570,0,1,265,9,7,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1209,4723,3850,1,1,575,3,5,106,0,0,0,0,0,0,0,0,West Village,Manhattan
1210,8011,2650,0,1,386,10,29,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1211,4838,5750,2,2,1280,6,5,31,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1212,11044,4100,1,1,789,7,12,9,0,0,0,0,1,0,1,0,Upper West Side,Manhattan
1213,2973,3712,1,2,1201,11,3,108,1,1,1,1,1,1,1,1,Lower East Side,Manhattan
1214,11267,6495,2,2,1152,2,52,6,1,0,0,0,0,0,0,0,Financial District,Manhattan
1215,3671,2300,0,1,417,2,5,30,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
1216,8653,2650,0.5,1,430,4,11,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
1217,5027,6400,3,2,1500,3,7,29,0,0,0,0,0,0,0,0,Nolita,Manhattan
1218,11029,3700,1,1,732,0,10,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
1219,2057,4750,1,1,679,4,8,10,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1220,7263,3825,1,1,800,7,7,9,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1221,8589,3195,1,1,482,4,28,85,1,0,0,0,0,0,0,0,Financial District,Manhattan
1222,4126,7995,2,2,1300,2,15,56,0,0,1,1,1,1,0,1,West Village,Manhattan
1223,195,3850,0,1,667,6,4,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1224,744,3200,1,1,600,9,6,106,0,0,0,0,0,0,0,0,East Village,Manhattan
1225,2301,5000,5,3,1800,2,4,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1226,5081,8900,2,2,1547,2,10,86,0,1,0,1,1,0,0,1,Tribeca,Manhattan
1227,9274,4650,0,1,705,6,4,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
1228,4504,3090,0,1,494,3,3,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1229,1047,9900,2,2,1690,3,37,13,0,0,1,0,0,0,0,0,Battery Park City,Manhattan
1230,9684,1795,1,1,800,3,4,79,0,0,0,0,0,0,0,0,Inwood,Manhattan
1231,7336,4620,2,2,829,3,16,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
1232,5290,4705,1,1,635,2,16,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan
1233,2539,3500,1,1,700,2,2,86,0,0,0,1,1,0,0,1,Upper West Side,Manhattan
1234,9650,3600,2,2,1100,6,5,8,0,1,1,1,1,1,0,1,Central Harlem,Manhattan
1235,1657,3500,1,1,530,2,5,55,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
1236,2738,4450,0,1,666,2,2,89,0,0,0,1,1,1,0,0,Central Park South,Manhattan
1237,8583,3850,2,1,800,3,3,53,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1238,758,3600,1,1,663,5,8,37,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
1239,5546,4637,1,1,633,3,3,16,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1240,7983,1995,1,1,600,8,3,116,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1241,2388,2995,1,1,750,9,13,42,0,1,1,1,1,1,1,1,Upper East Side,Manhattan
1242,6032,2500,0,1,400,2,7,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1243,6193,2150,2,1,700,7,2,102,1,0,0,1,0,0,0,0,Hamilton Heights,Manhattan
1244,9506,6700,2,3,1292,3,15,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1245,4458,4100,2,1,900,4,15,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1246,4025,3810,1,1,708,3,11,71,1,1,1,0,1,1,0,1,Stuyvesant Town/PCV,Manhattan
1247,588,8550,2,2,1318,9,7,11,0,1,1,1,1,1,1,1,Upper East Side,Manhattan
1248,9750,3850,1,1,840,7,3,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1249,8002,2750,0,1,650,4,2,76,0,0,0,0,0,1,0,0,East Village,Manhattan
1250,1869,1995,1,1,825,3,5,91,0,0,0,0,0,0,0,0,Inwood,Manhattan
1251,4361,3800,2,1,900,9,9,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1252,2847,4300,1,1,766,4,14,9,0,0,1,1,1,1,0,0,Midtown East,Manhattan
1253,5181,3095,2,2,1100,4,5,3,1,0,0,0,0,0,0,0,Inwood,Manhattan
1254,3552,5500,1,2,1100,2,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1255,4349,4000,1,1,673,4,8,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1256,6525,5000,2,1,785,12,18,4,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1257,11273,10200,1,2,1881,3,14,52,1,1,1,1,1,1,0,1,Tribeca,Manhattan
1258,966,3195,2,1,785,1,11,28,0,0,1,0,0,0,0,0,Central Harlem,Manhattan
1259,10498,4600,1,1,900,3,17,78,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
1260,5645,1850,0,1,560,8,4,121,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1261,3601,3300,1,1,642,10,8,29,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1262,10708,5995,1,1,855,1,26,8,0,1,1,1,1,0,0,1,Flatiron,Manhattan
1263,7750,7100,2,2,1200,7,16,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1264,2403,6950,2,2,1150,6,5,11,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1265,238,3195,0,1,600,1,10,29,0,0,1,1,1,1,0,1,Upper East Side,Manhattan
1266,298,8750,2,2,1875,3,15,88,0,1,0,0,0,1,0,0,Upper East Side,Manhattan
1267,345,1995,1,1,625,5,1,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1268,930,5300,3,2,1200,11,5,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1269,990,4400,2,1,1070,6,8,51,0,0,0,1,1,1,0,0,Upper East Side,Manhattan
1270,8352,1975,1,1,595,6,14,55,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
1271,1423,5000,2,2,1013,15,30,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1272,5245,7995,2,2,1279,6,3,13,0,0,0,0,1,0,0,0,Soho,Manhattan
1273,2966,3400,1,1,760,6,4,31,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
1274,3130,6995,3,2,1677,2,7,116,0,0,0,0,0,0,0,0,Financial District,Manhattan
1275,10730,6850,3,2,3000,3,2,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
1276,648,12500,3,3,2133,5,15,31,0,0,0,0,0,0,0,0,Battery Park City,Manhattan
1277,7079,3675,1,1,702,2,12,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1278,2855,9075,2,2,1800,3,6,116,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1279,7013,4370,1,1,822,3,9,31,1,0,1,1,1,1,1,1,Battery Park City,Manhattan
1280,10446,4000,1,1,766,1,14,25,1,0,0,1,0,0,0,0,Upper West Side,Manhattan
1281,635,6200,2,2,1325,2,15,8,0,0,1,1,0,0,0,0,Financial District,Manhattan
1282,5427,3490,1,1,610,8,10,41,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1283,3896,3885,1,1,837,5,4,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1284,10371,3260,0,1,576,1,9,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1285,1051,6750,2,2,1267,5,9,11,1,0,1,1,1,0,0,1,Midtown East,Manhattan
1286,1955,11995,3,2,1951,1,11,86,0,0,1,0,1,1,0,0,Tribeca,Manhattan
1287,3501,2995,0,1,500,2,3,53,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
1288,4488,3910,1,1,709,8,19,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1289,6561,3800,2,1,1100,6,3,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1290,9855,10650,2,2,1372,4,15,47,1,0,0,1,1,1,0,0,Upper West Side,Manhattan
1291,2027,6800,2,2,1100,11,14,31,0,0,0,1,0,0,0,0,Upper East Side,Manhattan
1292,819,7350,2,2,1100,2,8,92,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1293,7893,5250,1,1,915,6,3,2,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1294,370,2700,1,1,700,1,2,116,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
1295,10977,2495,0,1,650,2,3,106,0,0,0,0,1,0,0,0,Gramercy Park,Manhattan
1296,2971,5400,1,1,1000,6,6,116,0,0,1,1,1,1,0,1,East Village,Manhattan
1297,530,8000,2,2,1152,2,51,6,0,0,0,0,0,0,0,0,Financial District,Manhattan
1298,2373,7900,2,2,1286,5,3,2,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1299,4573,3625,1,1,650,1,14,51,1,0,1,0,0,0,0,0,Midtown West,Manhattan
1300,7928,5500,1,1,835,3,21,52,1,0,0,0,0,0,0,0,Tribeca,Manhattan
1301,4805,7500,2,2,1025,6,4,2,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
1302,332,6495,2,2,1500,2,23,90,0,0,0,0,1,0,0,0,Financial District,Manhattan
1303,10136,5972,2.5,2,1420,14,16,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1304,2074,15000,5,4,2860,6,42,28,0,0,1,1,0,1,1,1,Upper East Side,Manhattan
1305,4759,3120,1,1,574,2,9,99,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1306,9895,4595,1,1,902,4,6,7,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1307,10609,3475,1,1,574,7,9,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1308,7833,6495,2,2,1309,3,10,92,0,0,0,1,1,1,0,1,Upper East Side,Manhattan
1309,10378,3480,1,1,620,7,28,39,1,0,1,0,0,1,1,0,Upper East Side,Manhattan
1310,2158,2250,0,1,500,9,3,87,0,0,0,1,0,0,0,0,Midtown East,Manhattan
1311,2544,2000,1,1,580,3,1,76,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
1312,3643,7995,3,2,1000,3,5,116,1,0,0,0,0,0,0,0,East Village,Manhattan
1313,3851,4800,3,2,1450,3,3,116,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
1314,405,3595,1,1,650,43,17,14,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1315,8985,8500,2,1,1300,3,3,101,0,0,0,0,0,0,0,0,West Village,Manhattan
1316,6717,1750,0,1,400,7,3,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1317,4310,5500,1,1,1180,9,6,15,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1318,2995,3800,1,1,800,5,11,104,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1319,1458,5395,1,1,747,3,27,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1320,5076,6150,3.5,2,2000,6,5,96,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1321,6217,14500,2,2,1433,1,56,12,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
1322,116,7895,2,2,1629,1,25,11,0,0,0,0,0,0,0,0,Midtown,Manhattan
1323,6672,3695,1,1,671,1,7,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1324,6483,4116,1,1,586,2,20,16,1,0,1,1,1,1,1,1,Flatiron,Manhattan
1325,167,3545,1,1,650,3,15,30,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1326,1515,4700,1,1,800,2,32,11,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1327,1528,4200,1,1,768,2,43,9,0,1,0,0,1,0,0,0,Midtown West,Manhattan
1328,10452,2795,2,2,1100,8,5,77,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1329,5420,4150,3,2,1000,11,3,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1330,220,3400,2,1,750,6,4,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1331,1693,3200,1,1,600,3,6,106,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1332,7446,3287,0,1,470,4,15,19,1,0,1,1,0,1,0,0,Upper West Side,Manhattan
1333,10148,1600,1,1,850,2,4,105,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
1334,7825,2500,0,1,600,3,18,26,0,1,1,1,1,1,0,1,Tribeca,Manhattan
1335,2997,6900,2,2,1250,2,44,9,1,1,0,1,1,1,0,1,Midtown West,Manhattan
1336,375,4935,1,1,685,7,2,5,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1337,3195,3700,1,1,666,1,10,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1338,1159,13300,3,2,1840,3,4,106,0,0,0,0,0,0,0,0,Tribeca,Manhattan
1339,6395,3100,1,1,500,2,4,106,0,1,0,1,1,1,0,1,Upper West Side,Manhattan
1340,4389,6350,1,1,947,4,40,47,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
1341,2542,4600,1,1,1101,1,7,88,0,0,0,1,1,0,0,0,Financial District,Manhattan
1342,8369,3500,1,1,589,43,40,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1343,8715,2400,0,1,444,8,26,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
1344,4236,3553,1,1,668,4,38,16,1,0,1,1,1,1,0,1,Midtown West,Manhattan
1345,1364,7995,2,1,1200,2,5,116,0,1,0,0,1,1,0,0,Soho,Manhattan
1346,3347,2600,0,1,550,5,3,30,0,0,1,1,1,1,0,0,Battery Park City,Manhattan
1347,9248,3342,0,1,618,4,9,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
1348,564,18000,3,3,2145,7,46,6,0,1,0,1,1,0,0,1,Midtown South,Manhattan
1349,8840,5875,1,1,744,3,52,6,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1350,8204,10500,2,2,1212,6,20,2,0,0,0,0,0,0,0,0,Gramercy Park,Manhattan
1351,6463,3495,0,1,450,2,21,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
1352,11241,6200,3,2,1500,3,7,29,0,0,0,0,0,0,0,0,Nolita,Manhattan
1353,3553,9000,3,2,1616,5,8,8,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1354,8611,5220,2,2,1085,5,18,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1355,5067,4006,1,1,573,2,36,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
1356,4487,2945,0,1,532,5,32,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1357,175,2250,1,1,600,9,5,111,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
1358,4402,2100,0,1,400,3,3,96,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1359,3055,2670,1,1,668,5,4,1,1,0,0,0,0,0,0,0,East Harlem,Manhattan
1360,945,4748,1,1,693,2,29,16,1,1,0,1,1,0,0,1,Flatiron,Manhattan
1361,6657,3395,1,1,626,6,6,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1362,2246,7500,1,1,1200,3,8,31,0,0,0,1,1,0,0,0,East Village,Manhattan
1363,11302,3750,1,1,666,3,3,88,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1364,9109,7295,3,2,1202,2,21,28,1,1,0,1,1,0,0,1,Battery Park City,Manhattan
1365,5514,3940,0,1,490,3,39,6,1,0,1,1,1,1,0,1,Chelsea,Manhattan
1366,10211,8500,3,3,1465,7,7,7,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1367,8795,5995,2,2,1200,2,1,56,0,0,0,0,0,1,0,0,Upper East Side,Manhattan
1368,2360,2745,0,2,342,2,10,89,1,0,1,1,1,1,0,1,Upper West Side,Manhattan
1369,4155,7000,1,2,1753,1,31,102,0,0,0,1,0,0,0,0,Financial District,Manhattan
1370,5371,4170,2,1,950,12,20,22,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1371,5905,2400,0,1,450,2,3,96,0,0,0,0,0,0,0,0,Midtown South,Manhattan
1372,6368,5150,2,2,1050,4,2,11,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1373,1379,2495,1,1,550,3,3,89,0,1,0,1,1,0,0,1,Financial District,Manhattan
1374,760,3405,0,1,532,5,34,44,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1375,1205,5400,1,1,793,2,10,10,0,0,0,1,0,0,0,0,Chelsea,Manhattan
1376,4470,6995,3,2,1700,3,7,51,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
1377,4179,5850,2,2,1150,43,10,10,0,0,0,1,0,0,0,0,Battery Park City,Manhattan
1378,7386,4147,2,2,710,4,3,45,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1379,2804,3500,1,1,701,3,39,11,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1380,3329,5315,2,2,1065,4,10,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1381,1079,5250,1,1,888,2,20,11,0,0,0,0,0,1,0,0,Midtown,Manhattan
1382,2641,5000,1,2,950,7,6,84,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1383,7518,5900,2,2,1650,6,3,51,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1384,3873,7150,2,2,1295,4,2,92,1,0,1,1,1,0,0,0,Upper East Side,Manhattan
1385,10809,2900,1,1,520,1,10,8,0,0,0,0,0,0,0,0,Chinatown,Manhattan
1386,11266,7500,2,2,1235,2,9,13,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1387,4719,7500,1,1,1092,4,62,33,0,0,0,1,0,0,0,0,Midtown,Manhattan
1388,817,4300,1,1,850,2,54,9,0,1,1,0,0,0,0,0,Midtown West,Manhattan
1389,438,3700,0,1,511,2,9,9,1,0,0,0,0,0,0,0,Flatiron,Manhattan
1390,10640,2795,2,1,900,11,3,86,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
1391,10569,2300,0.5,1,550,7,15,12,0,0,0,0,0,0,0,0,Roosevelt Island,Manhattan
1392,4895,3750,1,1,699,3,15,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1393,10780,3000,1,1,450,1,4,29,0,0,0,0,0,0,0,0,Midtown West,Manhattan
1394,11235,2562,0,1,273,9,8,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1395,4949,3500,1,1,766,8,15,29,1,0,1,1,0,0,0,0,Upper East Side,Manhattan
1396,8755,9500,3,3,2000,3,8,100,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1397,9901,3150,1,1,590,2,5,113,0,0,0,1,0,0,1,0,Financial District,Manhattan
1398,3441,1550,1,1,450,6,5,102,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1399,2621,2900,1,1,488,1,18,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
1400,3142,6900,2,2,1270,4,25,33,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1401,1341,9500,3,3,1722,4,20,19,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1402,2843,13000,3,3,1851,2,42,25,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1403,10299,8595,3,2,1293,4,11,19,1,1,0,1,1,1,0,0,Upper East Side,Manhattan
1404,8045,6750,2,2,1500,4,7,91,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
1405,1121,9000,3,2,2000,0,6,94,0,0,0,0,0,0,0,0,Midtown,Manhattan
1406,4676,13500,4,3,2404,5,3,31,0,0,1,0,1,0,0,0,Battery Park City,Manhattan
1407,1491,2800,0,1,518,6,8,60,0,0,1,1,1,0,0,1,Midtown East,Manhattan
1408,8421,4895,2,1,925,6,10,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1409,9024,6245,2,2,1080,3,29,13,1,0,0,0,0,0,0,0,Chelsea,Manhattan
1410,9571,6200,2,2,1012,2,4,8,0,0,0,0,0,0,0,0,East Village,Manhattan
1411,4051,3103,0,1,557,4,7,47,1,0,0,0,0,0,1,0,Financial District,Manhattan
1412,8361,5800,3,2,1500,3,15,96,1,0,0,0,0,0,0,0,Midtown South,Manhattan
1413,5677,3300,3,2,1100,2,2,96,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1414,3547,5300,2,2,997,15,30,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1415,3506,4575,1,1,728,2,22,35,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1416,5892,9950,2,2,1316,3,11,115,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
1417,8114,4000,2,2,847,2,6,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1418,11140,3600,1,1,650,2,5,55,0,1,0,1,1,0,0,0,Greenwich Village,Manhattan
1419,414,4050,2,1,887,5,2,86,0,0,1,1,0,0,0,0,Lower East Side,Manhattan
1420,10177,3600,2,1,940,2,5,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
1421,3660,3635,1,1,732,10,4,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1422,5988,9000,2,2,1736,3,3,101,0,0,1,0,0,1,0,0,Tribeca,Manhattan
1423,6086,2600,1,1,650,7,15,106,0,0,0,0,0,0,0,0,East Village,Manhattan
1424,5664,4995,2,1,1100,7,15,49,0,1,1,0,0,0,0,0,Midtown East,Manhattan
1425,6941,2400,0,1,508,9,5,30,0,0,1,0,1,1,1,0,Upper East Side,Manhattan
1426,1981,5995,1,1,947,5,8,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1427,6840,5495,2,2,1000,4,5,88,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1428,1095,4850,2,2,1100,3,2,60,1,1,0,1,0,0,0,1,Midtown East,Manhattan
1429,3988,7000,1,1,708,2,56,6,0,0,1,0,0,1,0,0,Financial District,Manhattan
1430,8805,2500,0,1,550,3,8,55,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1431,8745,3500,2,1,936,3,5,116,0,1,0,1,1,1,0,1,Central Harlem,Manhattan
1432,11040,4500,1,1,900,4,5,89,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
